CountyFIPS,State,County,PopulationSize,PopulationChangeRate_2010_2020,PopulationChangeRate_2020_2021,GDP_2021_thousands,GDP_staterank2021,GDP_pctchange_2020_2021,GDP_pctchange_staterank2021,DAC_StatusYES_NumTracts,DAC_StatusYES_PctTracts,SVI_OverallRanking,SVI_Socioeconomic,SVI_HouseholdCharacteristics,SVI_MinorityStatus,SVI_HousingTransportation,PctAge65andOlder,PctUnderAge18,PctBlackNonHispanic,PctHispanic,PctNativeAmerican,PctWhiteNonHispanic,PctMultipleRace,PctLimitedEnglishSpeaking,PctForeignBorn,PctLessThanHS,PctHSDiplomaOnly,PctSomeCollege,PctAssocDegree,PctCollegePlus,MedianHHInc,PovertyRate,EnergyBurden,UnemploymentRate,Literacy_AvgScore,Literacy_PctLevel1,Literacy_PctLevel2,Literacy_PctLevel3,Numeracy_AvgScore,Numeracy_PctLevel1,Numeracy_PctLevel2,Numeracy_PctLevel3,HealthRank_HealthOutcomes,HealthRank_LengthOfLife,HealthRank_QualityOfLife,HealthRank_HealthFactors,HealthRank_HealthBehaviors,HealthRank_ClinicalCare,HealthRank_SocialEconomicFactors,HealthRank_PhysicalEnvironment,Cancer_PctTractsOver75thPctile,Respiratory_PctTractsOver75thPctile,DieselPM_PctTractsOver75thPctile,PM25_PctTractsOver75thPctile,Ozone_PctTractsOver75thPctile,LeadPaint_PctTractsOver75thPctile,NPL_PctTractsOver75thPctile,RMP_PctTractsOver75thPctile,TSDF_PctTractsOver75thPctile,UST_PctTractsOver75thPctile,Wastewater_PctTractsOver75thPctile,ClimateLifeLoss_PctTractsOver75thPctile,Uninsured_PctTractsOver75thPctile,FoodDesert_PctTractsOver75thPctile,NoInternet_PctTractsOver75thPctile,Over30minCommute_PctTractsOver75thPctile,AvgCommute_mins,TotalWorkforce,FossilEmpRank_PctTractsOver75thPctile,CoalEmpRank_PctTractsOver75thPctile,PctEmpExtraction,PctJobs_ManagementBusinessFinancial,PctJobs_ComputerEngineeringScience,PctJobs_EducationLegalArtsMedia,PctJobs_Healthcare,PctJobs_Service,PctJobs_SalesOffice,PctJobs_NaturalResourcesConstructionMaintenance,PctJobs_ProductionTransportation,OutageNumber,OutageDuration,NameplateCapacity_Total_MW,NameplateCapacity_Wind_MW,Pct_NameplateCapacity_Wind,NameplateCapacity_SolarPV_MW,Pct_NameplateCapacity_SolarPV,NameplateCapacity_Batteries_MW,Pct_NameplateCapacity_Batteries,NameplateCapacity_LandfillGas_MW,Pct_NameplateCapacity_LandfillGas,NameplateCapacity_NaturalGasCC_MW,Pct_NameplateCapacity_NaturalGasCC,NameplateCapacity_NaturalGasCT_MW,Pct_NameplateCapacity_NaturalGasCT,NameplateCapacity_NaturalGasST_MW,Pct_NameplateCapacity_NaturalGasST,NameplateCapacity_NaturalGasICE_MW,Pct_NameplateCapacity_NaturalGasICE,NameplateCapacity_PetroleumLiquids_MW,Pct_NameplateCapacity_PetroleumLiquids,NameplateCapacity_Coal_MW,Pct_NameplateCapacity_Coal,NameplateCapacity_Hydro_MW,Pct_NameplateCapacity_Hydro,NameplateCapacity_Geothermal_MW,Pct_NameplateCapacity_Geothermal,NameplateCapacity_WoodWoodwasteBiomass_MW,Pct_NameplateCapacity_WoodWoodwasteBiomass,NameplateCapacity_OtherWasteBiomass_MW,Pct_NameplateCapacity_OtherWasteBiomass,NameplateCapacity_OtherGases_MW,Pct_NameplateCapacity_OtherGases,NameplateCapacity_Nuclear_MW,Pct_NameplateCapacity_Nuclear,NameplateCapacity_Flywheels_MW,Pct_NameplateCapacity_Flywheels,NameplateCapacity_PetroleumCoke_MW,Pct_NameplateCapacity_PetroleumCoke,NameplateCapacity_AllOther_MW,Pct_NameplateCapacity_AllOther,Oil_BBL_2022,Oil_Condensate_BBL_2022_TX,Gas_Casinghead_MCF_2022_TX,Gas_GW_MCF_2022_TX,Gas_MCF_2022_NM,ElectricalPowerTransmissionLine_km,ElectricalPowerTransmissionLine_miles,CrudeOilPipeline_km,CrudeOilPipeline_miles,PetroleumPipeline_km,PetroleumPipeline_miles,NaturalGasPipeline_km,NaturalGasPipeline_miles,CO2Pipelines_km,CO2Pipelines_miles,UtilityPV_TechPotential,ResidentialPV_TechPotential,CommercialPV_TechPotential,LandbasedWind_TechPotential,DistributedWind_TechPotential,GeothermalHeatPump_EconPotential
35045,NM,San Juan County,120993,-6.446279721,-0.359057556,5140047,6,-4.1,26,18,54.5,0.9335,0.9182,0.8539,0.9389,0.8176,15.49222841,26.30012905,0.455363674,19.42282243,39.79336024,35.82331232,9.09658806,7,2.824785212,14.14941179,30.20955616,28.23013712,12.49469241,14.91620251,47485,23.49522898,3,8,254.7,24.8,37.8,37.4,239.1,36.6,35.4,28,28,29,21,27,29,27,23,29,0,19.44444444,0,0,100,2.777777778,16.66666667,5.555555556,2.777777778,19.44444444,NA,6.060606061,51.51515152,0,60.60606061,18.18181818,23.8,45759,100,100,9.034288337,10.59245176,3.133809742,9.849428528,4.726938963,19.86931533,23.09272493,15.86136061,12.87397015,33,1,1733.2,0,0,0,0,0,0,0,0,67,3.9,0,0,0,0,0,0,0,0,1636.2,94.4,30,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1641.7,1020.1,156.1,97,64.4,40,810.3,503.5,113.6,70.6,548115490.1,234396.89,253056.92,48174142.96,19117022.2,183.6694782
35047,NM,San Miguel County,27150,-7.457557922,0.129079845,596630,19,2.7,11,7,100,0.9615,0.7718,0.9799,0.9854,0.9523,22.77489798,19.44781442,0.970552553,75.32811294,1.022021249,20.02499908,29.70479027,8,3.03030303,15.28192162,24.84955752,26.53855879,9.446270544,23.88369153,36492,24.86486486,4,7.3,233.7,40.8,30.6,28.6,211.9,53.4,26.8,19.8,26,21,29,18,13,16,18,16,0,0,0,0,100,20,0,0,0,10,NA,14.28571429,0,0,100,28.57142857,20.9,10344,0,0,0.232018562,12.76102088,3.016241299,12.0649652,6.1774942,27.46519722,17.31438515,12.05529776,9.145398299,0,0,26.5,0,0,26.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,130.7,81.2,0,0,17.8,11.1,0,0,0,0,376129596.7,63637.02,33200.14,72304402.21,12063929.68,71.80497816
35049,NM,Santa Fe County,155201,7.389193313,0.144537577,6082743,5,6.4,4,14,28,0.7648,0.6235,0.7412,0.9106,0.6836,25.46262506,17.42183009,0.788642514,48.04001989,2.498982709,43.83134289,22.02192181,3.4,11.98578421,9.913516142,21.75381623,19.58824653,7.615094733,41.12932636,64423,12.25590786,2,6.2,259.6,24.3,28.8,46.9,244.3,32.6,31,36.4,3,3,14,2,2,2,4,12,0,0,0,0,100,8.771929825,3.50877193,0,1.754385965,14.03508772,NA,10,28,0,32,14,23.1,70904,0,0,0.392079431,17.52792508,6.852927903,14.7255444,5.685151754,19.56307119,19.65897552,9.067189439,6.919214713,0,0,9.5,0,0,9.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,428.2,266.1,12.4,7.7,32.1,20,104.5,64.9,32.1,19.9,142752240.2,473778.66,238004.67,18893543.66,14325294.55,326.8604335
35051,NM,Sierra County,11502,-3.436770103,-0.208224883,281160,25,1.6,14,4,100,0.8402,0.7078,0.8714,0.767,0.8065,37.02487906,15.38527989,0.604699378,28.60228058,0.91568763,64.84968901,12.47408431,1.4,4.447533009,10.47452438,35.49092499,24.30570741,9.938771048,19.79007216,35939,24.97546177,4,8.1,253.3,27.2,34.8,37.9,237.7,38.2,32,29.8,27,30,15,29,20,23,30,20,0,0,0,0,100,0,0,0,0,0,100,50,0,0,100,0,16.4,3579,100,100,0.977926795,14.5291981,4.638167086,16.28946633,2.710254261,19.75412126,21.23498184,10.47778709,10.36602403,0,0,30.8,0,0,2.9,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,90.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,343.9,213.7,0,0,72.4,45,0,0,0,0,257561105.2,24491.34,9435.2,48247911.24,4107662.59,19.27793112
35053,NM,Socorro County,16311,-7.114071421,-1.533353456,434288,23,-1.9,23,5,83.3,0.937,0.6967,0.9157,0.9497,0.985,19.96384453,21.2112082,0.729135282,50.33443808,11.72642362,32.30491112,19.20457969,8.8,5.112917796,16.13707741,40.47663033,18.14151118,7.057084796,18.18769629,38242,32.25887527,5,6.3,238,37.4,36.1,26.5,219.6,50,31,19,24,25,22,22,23,20,24,5,0,0,0,0,100,0,50,0,0,16.66666667,NA,50,33.33333333,0,100,50,18.3,5357,100,100,0.261340302,13.10434945,13.62703005,14.95239873,4.31211499,18.94717192,14.44838529,10.4536121,10.15493746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,283.6,176.2,0,0,119.5,74.3,149.3,92.8,0,0,336235926.9,30524.26,22919.98,84718254.27,5912202.47,8.816378303
35055,NM,Taos County,34623,4.712025989,0.67166783,920799,16,7.3,3,6,100,0.8386,0.7693,0.9169,0.9443,0.5411,27.71898286,17.52442808,0.376931775,50.53785265,5.306039607,39.74020702,22.00121778,3.3,5.594079599,7.893015201,26.7500481,23.61747162,9.18991726,32.54954782,49481,15.2746029,3,8.9,249.3,29.2,31.3,39.5,231.1,40,31.1,28.9,22,17,25,9,3,5,21,17,0,0,0,0,100,0,0,0,0,0,NA,33.33333333,16.66666667,0,83.33333333,16.66666667,20.7,13440,0,0,0.714285714,13.32589286,4.47172619,15.04464286,6.15327381,22.81994048,20.66220238,13.49702381,4.025297619,0,0,35.3,0,0,23.3,66,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,110.7,68.8,0,0,0,0,92.1,57.3,0,0,74673634.48,87334.25,38139.79,12341374.53,9620202.06,114.1440855
35057,NM,Torrance County,15307,-8.167002381,1.700883662,445208,22,14.2,1,4,100,0.7374,0.8517,0.6206,0.8756,0.3304,21.37587238,20.68461283,0.804253905,41.64174144,1.575274177,51.58524427,15.46693254,1.4,5.636963696,12.64323544,37.92007703,28.05007222,6.172363987,15.21425132,44819,23.89920247,4,7.9,247.1,31.1,35.1,33.8,228.5,43.5,31.7,24.8,25,24,26,24,18,26,20,24,0,0,0,0,100,0,0,0,0,0,NA,50,0,0,100,50,37.4,5027,100,100,1.293017704,13.82534315,4.077978914,5.76884822,2.745176049,25.42271733,17.30654466,14.83986473,16.01352695,0,0,1081.2,1029.2,95.2,52,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,196.6,122.1,104.8,65.1,169.8,105.5,56.8,35.3,86.2,53.6,433211797.4,37091.2,18514.04,68121653.23,9282410.88,29.12340317
35059,NM,Union County,4107,-10.33194109,0.98352594,199822,27,-7.1,30,1,100,0.8275,0.4729,0.9507,0.8698,0.901,21.2306938,20.0784506,1.593527825,39.12723707,1.397401324,54.76832557,20.54425104,8.3,3.954391072,15.65307533,43.46924672,19.31582585,5.355908777,16.20594333,37443,18.21816105,4,4.2,233.8,34.2,43,22.8,217.3,47,39.2,13.9,11,6,13,14,24,25,6,14,0,0,0,0,100,0,0,0,0,0,NA,100,100,0,100,0,22.7,1349,100,100,1.111934767,17.79095626,4.818383988,8.821349148,3.335804299,18.75463306,14.82579689,12.67605634,18.97702001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,173.1,107.6,0,0,0,0,0,0,96.2,59.8,476062231.3,11556.79,128660.08,81524656.74,5497644.12,1.124378215
35061,NM,Valencia County,77190,-0.475388212,1.128011634,1501973,13,4.7,8,12,66.7,0.8676,0.7546,0.909,0.9564,0.7002,18.06311922,23.70710583,0.98025064,60.06823699,3.087723903,32.34827111,23.37116987,4.1,6.725707969,15.21908017,31.67339963,24.86404599,8.883623369,19.35985084,53752,16.65766374,3,6.9,240.5,34.7,34.8,30.5,222,46.2,32.7,21.1,17,14,19,15,15,14,13,27,0,0,8,0,100,0,0,0,0,0,NA,27.77777778,22.22222222,0,66.66666667,38.88888889,29,28490,100,100,0.382590383,11.63917164,4.047034047,11.77606178,6.486486486,21.84275184,19.00666901,11.92348192,13.27834328,0,0,266.3,0,0,64.5,24.2,0,0,0,0,0,0,201.8,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,148.9,92.5,0,0,49.7,30.9,153.9,95.6,0,0,139643633.5,181713.34,109212.79,8727263.94,4451631.18,92.44309415
48001,TX,Anderson County,58402,-0.916897602,0.900122665,1988409,90,5.9,49,7,63.6,0.8428,0.7575,0.4208,0.8094,0.9691,14.80784503,18.19861193,19.73343462,19.18269397,0.333206726,57.14236387,6.206622699,1.8,6.025837304,17.94033991,38.67798124,23.99097341,7.414024118,11.97668132,49736,15.30891439,3,4.8,245.5,29.8,40.3,29.9,229.6,43.3,34.9,21.8,173,220,70,171,207,104,160,88,100,25,0,0,0,8.333333333,0,0,0,0,8.333333333,63.63636364,72.72727273,0,72.72727273,0,23.1,19366,100,100,5.194671073,9.294640091,2.344314778,6.743777755,5.540638232,21.97149644,21.06268718,14.13301663,18.9094289,22,5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481969,28849,621323,1612111,NA,281.8,175.1,1.4,0.9,58.8,36.5,622.8,387,0,0,85129767.24,111513.08,190641.68,1773407.45,10919866.91,7.791001779
48003,TX,Andrews County,18440,25.86230218,-0.924134967,4943746,47,5.2,57,1,25,0.6419,0.6219,0.6935,0.9252,0.3125,9.425040301,30.42450296,1.031703385,55.88393337,0.515851693,39.79043525,20.70929608,8.5,15.95908491,23.93558952,31.30458515,18.34970888,7.587336245,18.8227802,80518,12.28050801,2,5.9,237,36.8,38.4,24.8,222,46.9,36.4,16.6,58,72,59,148,93,220,135,127,0,0,0,0,100,0,0,0,0,50,NA,50,75,0,25,0,26.7,9012,0,0,18.93031514,11.54016866,3.151353751,10.14203285,4.738126942,18.02041722,18.30892144,19.8069241,14.29205504,0,0,1297.7,160.7,12.4,1070,82.5,40,3.1,0,0,0,0,0,0,0,0,0,0,27,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48309654,1276256,82739328,8460200,NA,299.6,186.1,220.1,136.7,54.3,33.8,329.1,204.5,122.2,76,260067235.7,48724.67,55279.18,17521128.48,1924160.61,2.454360036
48005,TX,Angelina County,86506,-0.433324498,0.186461289,2908393,67,-2.9,180,9,52.9,0.9889,0.9491,0.9825,0.7919,0.9609,16.53915157,24.69703108,14.89901036,22.83928468,0.231494878,57.83899531,9.604722496,2.2,8.339878038,16.19603967,31.60672055,25.5409269,8.61423882,18.04207405,52377,17.28726884,3,6.5,249.7,28.4,37.7,33.9,233.1,41.2,33.8,25,185,168,197,157,197,58,149,192,100,100,0,100,0,0,0,38.0952381,0,0,19.04761905,23.52941176,76.47058824,0,17.64705882,5.882352941,21.5,36994,100,100,1.72460399,11.3856301,3.762772341,10.00162188,6.633508136,20.33032384,20.12758826,12.23171325,15.52684219,17,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978,0,65711691,NA,194.3,120.8,192.6,119.7,0,0,271,168.4,0,0,55517105.54,180709.39,194998.3,2210341.04,6132712.91,33.40905958
48007,TX,Aransas County,24510,2.901804992,2.483692925,701313,164,7.5,37,4,66.7,0.9376,0.9344,0.8612,0.7171,0.8931,27.53671842,16.84431389,1.011330256,25.84137642,0.595887537,66.3701217,13.63827109,3.8,4.124394385,11.29111438,32.96787214,23.08951072,7.88196149,24.76954126,51509,22.52407587,3,7.3,255.2,25,35.1,39.9,240.3,35.6,33.9,30.5,235,239,187,166,127,54,212,95,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,66.66666667,NA,16.66666667,0,21.3,9146,100,100,3.455062322,16.08353379,1.836868576,10.64946425,4.65777389,21.02558496,20.85064509,14.89175596,10.0043735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24199,58344,182776,1963215,NA,42.2,26.2,0,0,0,0,249.5,155,0,0,10547480.53,73609.06,38885.85,115623.09,2345890.03,12.02466624
48009,TX,Archer County,8681,-5.456151977,1.449105995,329973,203,-4.5,194,1,33.3,0.2301,0.394,0.584,0.3736,0.0321,20.47897196,22.75700935,0.35046729,8.668224299,0.829439252,85.93457944,6.413551402,1.9,3.667595172,9.34284766,38.08496515,23.53136409,6.588118155,22.45270495,67083,11.49935725,3,4.2,271.6,13.8,37.6,48.6,259.6,22.3,40.6,37.1,15,13,36,48,62,130,25,57,0,0,0,0,100,0,0,0,0,0,0,100,66.66666667,0,33.33333333,0,20,4175,100,0,4.047904192,14.70658683,2.299401198,10.89820359,7.640718563,15.28143713,20.35928144,16.52694611,12.28742515,0,0,228.6,228.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752974,123,219494,12567,NA,421.2,261.7,145.5,90.4,52.7,32.7,49,30.5,0,0,136427424.5,30588.06,43952.46,12929559.21,6015995.59,5.888804766
48011,TX,Armstrong County,1839,-2.788006312,-0.433134813,44698,253,-10.5,230,0,0,0.1356,0.0522,0.2686,0.3657,0.3816,22.61904762,22.78138528,0.324675325,7.792207792,0.91991342,86.2012987,6.655844156,0,2.121212121,7.892720307,27.27969349,28.04597701,10.11494253,26.66666667,71136,3.842159917,2,3.6,276.2,14.4,30.7,54.9,266.5,21.1,32.7,46.2,74,102,45,10,35,35,5,9,0,0,0,0,100,100,0,100,0,0,0,100,0,0,0,0,22.4,869,0,0,0.460299195,17.95166858,1.611047181,7.940161105,8.860759494,18.75719217,11.73762946,20.25316456,12.88837745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,114.3,71,0,0,0,0,81.9,50.9,0,0,100316842,6579.26,46641.5,20637451.26,2508577.13,4.471805264
48013,TX,Atascosa County,49939,9.062367794,1.731548819,3713764,60,-4.3,193,7,87.5,0.7877,0.7285,0.7721,0.9542,0.5681,14.65670362,26.5368204,0.69414671,63.6532533,0.236826525,32.80047365,24.67895715,6.8,6.81332676,19.33331184,39.7659499,20.92588414,5.151681228,14.82317289,63391,12.51542209,2,6.2,231.7,38.4,38.8,22.8,214.8,49.6,36.9,13.6,78,78,88,128,72,133,162,165,0,0,0,0,0,0,0,0,0,0,NA,50,100,0,37.5,37.5,31,20116,100,100,7.277788825,12.06999403,3.017498509,8.033406244,4.339828992,17.17538278,20.10340028,20.39172798,14.86876119,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19780989,23385,20780475,1385758,NA,636.7,395.6,0,0,54.5,33.9,273.9,170.2,0,0,175415540.4,97295.35,110199.16,9424577.42,9944695.26,8.561246946
48015,TX,Austin County,30380,6.158285533,0.900063104,1534303,104,11,20,2,33.3,0.7613,0.6566,0.9465,0.7753,0.4192,20.05171214,23.23731229,7.796598933,26.69141777,0.258560679,61.25899161,13.1733351,1.7,10.04579849,12.78640777,33.73300971,23.49514563,6.097087379,23.88834951,68400,9.37384837,3,5.5,255.9,26,34.9,39.1,242.3,36,33.4,30.6,62,66,80,58,39,97,59,164,0,0,0,50,0,0,0,0,0,0,0,83.33333333,50,0,33.33333333,16.66666667,26.8,14348,100,100,3.101477558,15.57708391,2.982994146,9.924728185,3.345413995,15.76526345,21.57095066,14.16225258,16.67131307,0,0,11.2,0,0,11.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292046,16878,153854,7593546,NA,239,148.5,245.4,152.5,44,27.4,434.2,269.8,0,0,80769905.75,78047.35,180333.33,2257115.25,7486064.6,21.27435838
48017,TX,Bailey County,6835,-3.642707606,-0.349905234,416086,189,-8.2,217,1,100,0.7928,0.5102,0.7906,0.9577,0.8842,14.99130939,29.92468134,0.709733488,65.7589803,0.347624565,31.7207416,19.56836616,10,21.91446613,28.10623557,34.20323326,17.92147806,4.80369515,14.96535797,64044,10.94718206,2,4.9,231,41.9,34.6,23.5,213,53.8,30.2,15.9,91,134,64,172,84,231,207,2,0,0,0,0,100,0,0,50,0,0,NA,100,100,0,100,0,20.8,2991,0,0,4.379806085,11.93580742,0.167168171,3.009027081,4.212637914,5.516549649,25.20896021,26.71347375,23.23637579,0,0,148.4,148.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,382.8,237.9,0,0,0,0,99.2,61.6,52.1,32.4,141355856.7,19187.72,197583.52,17197912.65,4130161.84,9.990418811
48019,TX,Bandera County,21565,1.786673175,2.754085863,398838,190,1.7,126,1,20,0.6104,0.5926,0.7139,0.6015,0.4303,28.08498393,16.79535754,0.489185171,19.23169153,0.484389238,74.7925759,12.04738382,2.8,6.055952781,9.282753423,28.72754679,23.92287401,10.57028012,27.49654566,64495,11.99335061,2,4.7,262.2,20.3,36.6,43.1,247.6,30.5,36.9,32.6,65,71,73,36,52,34,57,74,0,0,0,0,0,0,0,0,0,0,NA,80,80,0,0,60,39.6,8995,100,100,0.778210117,20.31128405,2.167871039,9.627570873,6.003335186,18.72151195,19.62201223,16.17565314,7.370761534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,NA,137.3,85.3,0,0,0,0,96.3,59.9,0,0,35911366.42,54270.23,49549.07,9579640.72,8687682.41,19.43283642
48021,TX,Bastrop County,102058,31.07009478,4.158884704,2311239,79,2.6,107,3,30,0.8008,0.7126,0.6906,0.8733,0.761,15.30715109,24.88170671,5.616359447,42.67198815,0.320934826,47.06118334,17.14429724,2.3,11.63067649,15.64117401,31.31770984,22.92570804,6.979136529,23.13627158,78339,10.8881934,2,4.5,251.5,28.5,34.7,36.8,236.9,38.6,33.5,27.9,49,55,55,79,80,115,78,154,42.85714286,0,0,0,0,0,0,4.761904762,0,0,NA,90,80,0,30,80,35.5,43866,100,100,0.70213833,15.41968723,4.7417134,9.426435052,4.319974468,16.81484521,18.94633657,16.18337665,14.14763142,0,0,1850.7,0,0,0,0,0,0,0,0,1227.7,66.3,0,0,623,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55901,5046,34440,32202,NA,580,360.4,91.4,56.8,111.7,69.4,371.9,231.1,0,0,108415997.4,160869.16,250630,5013486.24,9630155.94,43.41962967
48023,TX,Baylor County,3477,-7.004830918,0.375288684,169015,233,-6.1,205,0,0,0.3087,0.3628,0.415,0.5465,0.1881,23.63636364,23.92496392,1.500721501,12.66955267,0.317460317,80.72150072,6.868686869,0.5,2.778573475,16.04191858,37.64611044,20.11285772,6.529625151,19.66948811,43705,15.31877214,5,3.4,264.6,18.1,37.8,44.1,251.2,28.2,38.3,33.5,210,226,157,72,77,67,98,54,0,0,0,0,100,50,0,0,0,0,0,100,100,0,100,0,13.6,1373,0,0,4.078659869,20.39329934,0.218499636,3.495994173,9.541150765,19.30080117,20.17479971,14.56664239,12.30881282,0,0,180.2,180.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57719,0,0,0,NA,176.7,109.8,47.3,29.4,9,5.6,0,0,0,0,130825221.4,15897.43,48487.87,17008229.39,3449735.92,0
48025,TX,Bee County,30924,-2.554847619,-0.212971926,736410,158,-2.7,178,6,85.7,0.9472,0.9577,0.6133,0.9609,0.9421,12.651786,19.40606178,7.459657938,62.46014108,0.173929848,27.6999388,18.38502915,4.6,3.093841172,20.96033011,32.39238488,27.63762543,7.15089562,11.85876395,48822,17.89303355,3,8.7,227.2,41.8,38.8,19.4,208.6,55,33.7,11.3,183,172,183,223,201,144,224,236,0,0,0,11.11111111,0,0,0,0,0,22.22222222,0,0,85.71428571,0,100,0,19.8,10144,100,100,7.285094637,10.01577287,2.434936909,12.1648265,4.94873817,24.85212934,17.2318612,13.23935331,15.1123817,0,0,318.9,268.2,84.1,50.7,15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198176,93193,119244,10103938,NA,193,119.9,85.3,53,189.1,117.5,777.9,483.3,0,0,123942138.1,61295.13,61732.21,7350324.47,7416735.45,8.675086106
48027,TX,Bell County,379617,19.47298016,2.052793019,15997631,16,3.7,80,22,33.8,0.9214,0.8246,0.8816,0.9004,0.9058,11.14402653,26.57083424,21.78865605,25.21725523,0.39066821,42.29900687,14.39725669,2.6,7.739996655,8.897628229,25.94369125,27.51947228,11.08761289,26.55159535,57932,14.26676136,2,5.7,263.3,21.1,32.7,46.3,247.3,32.1,32.6,35.4,82,62,121,61,136,19,55,157,NA,NA,NA,0,0,4.597701149,16.09195402,13.79310345,4.597701149,4.597701149,NA,13.84615385,55.38461538,NA,20,0,22.6,148663,0,0,0.674680317,12.12272052,3.791797556,11.86710883,7.331346737,19.21998076,22.15884248,10.4141582,13.09404492,65,2175,1626.6,0,0,15.4,0.9,0,0,0,0,1606.4,98.8,0,0,0,0,4.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,749.9,466,80.9,50.3,59.8,37.2,236.6,147,0,0,107950193.5,616526.67,657106.66,6180150.32,16795651.81,96.05738149
48029,TX,Bexar County,2028236,17.17725903,0.704251926,99059995,5,5.4,55,167,45.6,0.9249,0.8988,0.881,0.971,0.7648,12.22217024,24.73150174,7.359440289,59.27157591,0.226643389,26.66230036,26.10534687,6.3,13.11851866,14.62809859,24.3872801,22.71546166,8.277221591,29.99193805,62169,15.13351295,2,5.4,248.9,31.1,30.2,38.7,231.9,40.8,30.5,28.7,51,38,92,43,28,20,80,183,NA,NA,NA,40.53333333,0,21.06666667,47.2,32,2.666666667,18.66666667,NA,8.469945355,62.84153005,NA,34.42622951,12.84153005,25.6,939296,100,100,0.870971451,14.91244507,5.679466324,10.27673917,6.5129629,18.63427503,23.19716043,9.595484278,11.1914668,1098,1326,5399.8,0,0,102.8,1.9,19.9,0.4,14,0.3,575,10.6,473.6,8.8,1786,33.1,8,0.1,0,0,2420.5,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45145,0,12,0,NA,1616.4,1004.4,0,0,165.3,102.7,326.2,202.7,0,0,81365663.15,4916184.75,5749218.88,4978579.01,15754904.17,575.6182979
